,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
338,0.557,0.657,-6.428,0.0277,0.822,1.54e-06,0.952,0.574,147.872
339,0.321,0.575,-8.145,0.0387,0.778,0.0,0.962,0.477,72.387
340,0.668,0.884,-3.239,0.0651,0.663,0.0,0.45,0.707,116.993
341,0.837,0.756,-6.847,0.359,0.268,0.0,0.109,0.831,150.261
342,0.583,0.683,-7.368,0.0386,0.711,0.0,0.921,0.779,143.868
343,0.617,0.859,-4.206,0.0491,0.715,0.0,0.952,0.831,144.969
344,0.746,0.498,-7.237,0.0368,0.297,0.0,0.112,0.691,125.949
345,0.708,0.858,-3.158,0.048,0.353,0.0,0.687,0.594,141.86
346,0.801,0.663,-9.307,0.108,0.0856,8.55e-06,0.117,0.638,94.053
347,0.891,0.877,-6.997,0.239,0.667,5.53e-05,0.0892,0.688,149.926
348,0.652,0.918,-2.247,0.22,0.519,0.0,0.864,0.803,145.784
349,0.728,0.872,-3.434,0.0339,0.213,0.0,0.47,0.962,127.952
350,0.742,0.767,-5.804,0.0315,0.151,0.0,0.971,0.393,116.033
351,0.513,0.572,-10.706,0.0332,0.75,0.0,0.599,0.666,165.955
352,0.652,0.4,-11.284,0.447,0.339,0.0,0.105,0.556,88.755
353,0.604,0.726,-8.577,0.0494,0.476,0.0,0.905,0.782,148.007
354,0.57,0.595,-8.797,0.216,0.273,0.0,0.151,0.779,90.653
355,0.749,0.822,-5.387,0.041,0.286,0.0,0.449,0.715,129.982
356,0.768,0.553,-9.936,0.0386,0.298,0.000212,0.0964,0.379,113.979
357,0.755,0.684,-4.93,0.0404,0.339,0.0,0.332,0.734,127.992
358,0.705,0.432,-7.244,0.0286,0.677,8.1e-06,0.157,0.258,95.014
359,0.655,0.573,-7.63,0.0332,0.0114,0.0,0.0899,0.423,119.949
360,0.518,0.624,-5.107,0.0401,0.599,0.0,0.686,0.617,143.791
361,0.471,0.843,-4.464,0.186,0.386,0.0,0.79,0.49,153.987
362,0.521,0.918,-3.414,0.0867,0.203,0.0,0.579,0.683,185.995
363,0.872,0.399,-11.145,0.245,0.353,8.32e-05,0.106,0.915,149.936
364,0.656,0.818,-5.389,0.0426,0.208,0.0,0.539,0.496,147.935
365,0.86,0.73,-3.565,0.13,0.471,0.0,0.0952,0.93,133.889
366,0.804,0.477,-8.601,0.0365,0.486,0.0,0.298,0.439,109.936
367,0.451,0.555,-9.245,0.0696,0.506,0.0,0.0749,0.789,185.912
368,0.701,0.83,-6.291,0.0634,0.737,0.0,0.772,0.812,155.071
369,0.742,0.486,-7.748,0.0612,0.445,0.0,0.282,0.738,116.208
370,0.774,0.619,-6.909,0.0979,0.32,0.0,0.111,0.902,79.989
371,0.65,0.361,-7.153,0.404,0.0331,0.0,0.0978,0.844,89.803
372,0.456,0.73,-5.095,0.187,0.422,0.0,0.108,0.597,151.456
373,0.788,0.667,-5.215,0.0913,0.0944,2.68e-06,0.14,0.646,127.056
374,0.869,0.681,-1.796,0.0941,0.481,0.0,0.457,0.905,133.939
375,0.571,0.816,-6.011,0.0374,0.4,0.0,0.808,0.942,163.941
376,0.813,0.815,-2.817,0.0467,0.547,0.0,0.101,0.96,127.012
377,0.485,0.648,-6.465,0.0362,0.862,0.0,0.864,0.692,148.052
378,0.549,0.629,-7.002,0.0267,0.527,0.0,0.13,0.613,167.881
379,0.628,0.724,-6.741,0.216,0.177,0.0,0.095,0.668,87.986
380,0.871,0.771,-2.801,0.0484,0.42,4.62e-06,0.0956,0.536,140.033
381,0.673,0.773,-4.156,0.347,0.244,0.0,0.108,0.683,88.15
382,0.8,0.72,-6.421,0.205,0.25,0.0,0.211,0.736,97.081
383,0.795,0.721,-4.776,0.0479,0.109,0.0,0.146,0.763,134.761
384,0.737,0.827,-5.992,0.0375,0.492,1e-06,0.0689,0.959,174.968
385,0.811,0.913,-2.798,0.167,0.576,0.000304,0.0742,0.775,154.991
386,0.573,0.635,-9.182,0.0348,0.543,0.0,0.357,0.761,145.915
387,0.492,0.254,-11.696,0.0834,0.854,0.0,0.182,0.827,115.257
388,0.681,0.86,-3.785,0.109,0.0621,0.0,0.127,0.772,158.0
389,0.786,0.863,-5.676,0.198,0.269,2.09e-06,0.133,0.784,136.941
390,0.519,0.491,-6.377,0.11,0.269,0.0,0.0961,0.425,129.4
391,0.603,0.825,-4.385,0.0552,0.099,0.0,0.464,0.637,106.982
392,0.802,0.615,-8.657,0.0275,0.591,1.92e-06,0.116,0.923,124.04
393,0.596,0.741,-5.873,0.0365,0.79,0.0,0.107,0.695,150.149
394,0.777,0.812,-3.206,0.0598,0.0125,0.00233,0.0264,0.283,103.023
395,0.508,0.855,-3.634,0.18,0.517,0.0,0.0999,0.641,172.008
396,0.872,0.83,-5.301,0.0367,0.014,0.0,0.134,0.568,135.062
397,0.752,0.724,-5.509,0.0677,0.0138,0.0,0.0967,0.533,124.987
398,0.411,0.984,-5.046,0.133,0.00206,0.0,0.405,0.544,179.97
399,0.841,0.832,-2.018,0.0385,0.206,0.0,0.0878,0.904,135.137
400,0.676,0.644,-5.468,0.0575,0.357,0.0,0.845,0.648,139.07
401,0.784,0.685,-5.325,0.14,0.387,5.73e-06,0.124,0.623,96.004
402,0.581,0.737,-9.047,0.142,0.137,7.94e-06,0.321,0.249,132.924
403,0.883,0.988,-1.389,0.209,0.453,0.0,0.0808,0.819,150.002
404,0.718,0.721,-6.759,0.0365,0.03,0.000971,0.121,0.377,123.978
405,0.272,0.746,-6.533,0.0646,0.588,0.0,0.972,0.592,80.167
406,0.655,0.34,-6.834,0.358,0.332,8.73e-05,0.106,0.24,90.67
407,0.594,0.538,-10.466,0.0345,0.629,0.000293,0.107,0.364,180.071
408,0.575,0.596,-7.847,0.0311,0.457,0.0,0.196,0.609,149.978
409,0.525,0.383,-4.878,0.0676,0.91,0.0,0.11,0.344,177.209
410,0.86,0.469,-6.262,0.109,0.23,0.0,0.0988,0.769,130.126
411,0.794,0.524,-6.762,0.203,0.61,0.0,0.358,0.639,124.027
412,0.904,0.418,-10.961,0.0565,0.436,2.23e-05,0.106,0.51,120.004
413,0.544,0.903,-4.11,0.0693,0.216,0.0,0.117,0.765,155.97
414,0.869,0.622,-5.841,0.23,0.214,0.0,0.0527,0.887,140.039
415,0.751,0.854,-7.368,0.0691,0.00678,0.861,0.079,0.0873,123.971
416,0.728,0.734,-3.784,0.176,0.429,0.0,0.0792,0.535,127.084
417,0.608,0.694,-6.859,0.199,0.304,0.0,0.157,0.628,168.136
418,0.867,0.153,-12.97,0.0732,0.9,0.00172,0.122,0.813,120.023
419,0.558,0.685,-6.655,0.082,0.131,0.0,0.0888,0.432,74.994
420,0.594,0.475,-7.996,0.395,0.538,0.0,0.155,0.63,178.375
421,0.594,0.81,-2.083,0.0531,0.128,0.0,0.0324,0.777,123.752
422,0.769,0.312,-11.786,0.0313,0.869,0.000625,0.098,0.607,116.05
423,0.708,0.757,-5.475,0.0939,0.659,0.0,0.188,0.931,153.862
424,0.455,0.819,-4.144,0.124,0.712,0.0,0.146,0.519,95.207
425,0.789,0.635,-7.254,0.0553,0.034,0.00971,0.665,0.751,95.047
426,0.66,0.958,-5.406,0.239,0.191,0.0,0.125,0.484,144.64
427,0.809,0.454,-5.809,0.0626,0.331,0.0,0.118,0.69,153.996
428,0.58,0.871,-4.052,0.209,0.59,0.0,0.564,0.911,117.622
429,0.949,0.805,-3.609,0.0527,0.392,3.03e-06,0.0574,0.76,102.032
430,0.707,0.664,-5.042,0.0382,0.361,0.0,0.331,0.674,124.991
431,0.602,0.521,-6.605,0.0314,0.0892,0.0,0.39,0.853,170.147
432,0.89,0.562,-7.789,0.0382,0.648,4.19e-05,0.269,0.716,105.998
433,0.505,0.721,-5.86,0.061,0.768,0.0,0.869,0.421,106.248
434,0.603,0.804,-4.253,0.198,0.362,0.0,0.743,0.682,153.883
435,0.53,0.852,-4.948,0.0521,0.349,0.0,0.104,0.711,147.743
436,0.751,0.709,-4.216,0.0382,0.125,0.0,0.807,0.515,114.094
437,0.687,0.659,-5.172,0.0276,0.0147,0.0,0.143,0.714,117.083
438,0.776,0.465,-6.368,0.434,0.466,0.0,0.363,0.694,149.829
439,0.639,0.842,-5.342,0.0351,0.027,0.0,0.225,0.421,98.029
440,0.82,0.781,-5.042,0.0388,0.346,0.0,0.915,0.861,135.903
441,0.588,0.573,-7.887,0.0287,0.0589,0.0,0.0854,0.423,134.737
442,0.741,0.813,-4.83,0.0452,0.204,0.0,0.797,0.765,123.842
443,0.538,0.651,-5.805,0.0336,0.801,0.0,0.948,0.544,148.03
444,0.692,0.577,-5.835,0.0298,0.143,0.0,0.116,0.823,125.018
445,0.542,0.876,-3.378,0.0972,0.724,0.0,0.925,0.634,118.777
446,0.562,0.71,-6.693,0.076,0.159,0.000133,0.107,0.519,193.394
447,0.559,0.844,-3.685,0.124,0.112,0.0,0.935,0.823,139.385
448,0.615,0.499,-3.182,0.0378,0.892,0.0,0.945,0.588,94.798
449,0.804,0.748,-2.314,0.0499,0.319,0.0,0.35,0.765,115.999
450,0.621,0.7,-5.502,0.247,0.539,0.0,0.152,0.704,149.902
451,0.623,0.687,-5.435,0.0431,0.37,0.0,0.295,0.704,127.875
452,0.565,0.82,-5.031,0.243,0.589,0.0,0.621,0.604,76.471
453,0.819,0.951,-2.896,0.141,0.356,0.0,0.145,0.963,153.963
454,0.899,0.719,-2.468,0.0948,0.248,0.0,0.0841,0.838,118.031
455,0.576,0.919,-3.175,0.0944,0.286,0.0,0.943,0.757,166.058
456,0.795,0.878,-3.261,0.278,0.413,0.0,0.0968,0.963,149.971
457,0.782,0.73,-2.688,0.0807,0.409,0.0,0.326,0.83,162.077
458,0.708,0.891,-3.117,0.0285,0.123,0.0,0.248,0.932,128.025
459,0.829,0.64,-5.537,0.231,0.553,0.000214,0.131,0.848,160.025
460,0.686,0.852,-4.147,0.146,0.149,1.93e-06,0.989,0.752,166.081
461,0.653,0.238,-14.374,0.0549,0.105,0.000501,0.111,0.236,122.705
462,0.671,0.652,-4.689,0.0403,0.0164,0.0,0.929,0.404,113.867
463,0.853,0.822,-4.565,0.111,0.0211,0.00886,0.167,0.79,105.991
464,0.616,0.53,-6.581,0.0386,0.05,0.0,0.0985,0.17,145.134
465,0.682,0.962,-2.778,0.0725,0.207,0.0,0.164,0.962,95.057
466,0.723,0.887,-3.59,0.0915,0.19,1.85e-06,0.186,0.439,117.963
467,0.737,0.786,-4.908,0.0817,0.1,0.0,0.12,0.363,94.026
468,0.719,0.92,-4.227,0.172,0.148,0.0,0.149,0.676,94.04
469,0.823,0.747,-5.725,0.149,0.0104,0.0,0.115,0.73,103.022
470,0.842,0.817,-4.337,0.12,0.0267,4.18e-06,0.0805,0.757,98.029
471,0.792,0.787,-6.012,0.0975,0.207,0.000142,0.308,0.354,97.993
472,0.764,0.832,-3.505,0.0597,0.299,0.0,0.203,0.817,92.99
473,0.732,0.93,-5.495,0.0683,0.0286,0.000451,0.0887,0.908,144.979
474,0.855,0.723,-6.259,0.0501,0.0405,0.0,0.367,0.319,98.032
475,0.759,0.864,-3.633,0.0563,0.26,0.0,0.283,0.797,99.991
476,0.734,0.607,-5.741,0.05,0.2,0.0,0.251,0.748,98.079
477,0.702,0.749,-6.438,0.154,0.00489,0.000449,0.0926,0.358,108.105
478,0.694,0.748,-5.522,0.0391,0.00367,6.68e-06,0.206,0.713,122.052
479,0.678,0.796,-4.486,0.0352,0.0451,0.0,0.287,0.202,99.946
480,0.628,0.724,-6.741,0.216,0.177,0.0,0.095,0.668,87.986
481,0.67,0.834,-4.942,0.0658,0.616,0.0,0.826,0.645,162.978
482,0.668,0.526,-6.174,0.0352,0.0131,0.0,0.147,0.42,135.032
483,0.767,0.55,-11.498,0.0554,0.279,0.0,0.0548,0.9,153.963
484,0.731,0.752,-5.109,0.174,0.286,0.0,0.0548,0.782,129.717
485,0.929,0.542,-5.236,0.0856,0.283,0.0,0.0254,0.887,130.124
486,0.794,0.474,-6.993,0.0387,0.66,0.0,0.112,0.857,111.971
487,0.687,0.569,-6.008,0.216,0.526,0.0,0.481,0.371,138.091
488,0.633,0.751,-4.182,0.0503,0.189,0.0,0.164,0.541,98.988
489,0.55,0.909,-0.957,0.308,0.225,0.0,0.337,0.699,179.882
490,0.711,0.776,-3.364,0.0819,0.202,0.0,0.0837,0.774,149.953
491,0.796,0.772,-5.829,0.0559,0.598,0.0,0.31,0.866,90.0
492,0.806,0.831,-2.399,0.0778,0.266,0.0,0.07,0.928,94.038
493,0.758,0.52,-6.405,0.0866,0.212,0.0,0.071,0.857,154.06
494,0.773,0.883,-1.087,0.0591,0.226,0.0,0.0507,0.419,132.036
495,0.721,0.935,-3.719,0.0545,0.163,0.0,0.463,0.919,96.968
496,0.732,0.83,-3.648,0.0551,0.129,0.0,0.0572,0.964,150.016
497,0.805,0.513,-6.383,0.0442,0.543,0.0,0.194,0.355,114.989
498,0.904,0.75,-3.823,0.0584,0.111,0.0,0.127,0.79,128.023
499,0.797,0.78,-6.044,0.0574,0.309,5.45e-05,0.189,0.823,102.057
500,0.871,0.832,-5.261,0.0373,0.0148,0.0,0.121,0.569,135.062
501,0.683,0.762,-4.819,0.114,0.398,0.00352,0.141,0.591,149.966
502,0.671,0.612,-6.609,0.0819,0.159,0.000397,0.0865,0.72,131.915
503,0.761,0.61,-5.856,0.0447,0.141,0.0,0.124,0.29,140.014
504,0.869,0.483,-6.75,0.0576,0.0403,0.00164,0.0826,0.279,129.965
505,0.766,0.888,-4.648,0.147,0.0957,2.29e-05,0.0654,0.69,164.017
506,0.88,0.711,-3.421,0.0574,0.285,0.0,0.342,0.725,132.053
507,0.819,0.565,-5.87,0.0537,0.033,6.71e-06,0.0874,0.58,89.965
508,0.596,0.623,-4.443,0.0616,0.0578,0.0,0.0939,0.488,187.982
509,0.73,0.723,-6.529,0.0429,0.193,6e-06,0.0853,0.272,94.993
510,0.655,0.816,-4.604,0.0372,0.297,0.000158,0.299,0.644,102.052
511,0.705,0.721,-5.545,0.514,0.333,0.0,0.101,0.574,75.132
512,0.894,0.551,-5.081,0.188,0.0509,0.0,0.106,0.779,130.017
513,0.693,0.822,-2.478,0.259,0.459,0.0,0.261,0.791,159.663
514,0.398,0.838,-4.734,0.13,0.778,0.0,0.189,0.206,156.008
515,0.815,0.723,-3.611,0.0574,0.115,0.0,0.184,0.896,149.918
516,0.706,0.696,-5.525,0.0376,0.64,0.0,0.378,0.378,110.056
517,0.749,0.677,-5.419,0.0494,0.469,0.0,0.337,0.631,111.822
518,0.741,0.794,-2.555,0.0402,0.591,0.0,0.236,0.765,157.987
519,0.741,0.813,-4.83,0.0452,0.204,0.0,0.797,0.765,123.842
520,0.694,0.869,-5.26,0.0857,0.611,0.0,0.535,0.786,121.996
521,0.634,0.368,-5.814,0.0283,0.791,0.0,0.12,0.42,112.081
522,0.509,0.811,-5.604,0.127,0.0437,0.0,0.33,0.716,167.922
523,0.517,0.875,-3.997,0.106,0.426,0.0,0.209,0.672,163.958
524,0.518,0.575,-10.454,0.0524,0.426,0.0,0.154,0.576,93.886
525,0.559,0.844,-3.685,0.124,0.112,0.0,0.935,0.823,139.385
526,0.837,0.881,-2.98,0.0369,0.0675,0.0,0.728,0.756,134.974
527,0.614,0.782,-4.603,0.0605,0.381,0.0,0.399,0.77,167.95
528,0.703,0.929,-4.021,0.0338,0.169,0.0,0.396,0.626,126.998
529,0.412,0.809,-3.66,0.144,0.0397,0.0,0.0899,0.254,81.47
530,0.873,0.828,-3.57,0.0578,0.526,0.0,0.96,0.823,114.024
531,0.565,0.555,-7.221,0.0284,0.698,0.0,0.612,0.308,94.898
532,0.551,0.808,-3.367,0.0494,0.543,0.0,0.742,0.505,126.821
533,0.605,0.796,-5.195,0.164,0.735,0.0,0.842,0.51,126.099
534,0.826,0.791,-4.605,0.0806,0.193,8.6e-05,0.0533,0.344,150.026
535,0.668,0.526,-6.174,0.0352,0.0131,0.0,0.147,0.42,135.032
536,0.498,0.326,-8.223,0.0631,0.821,0.0,0.193,0.323,81.457
537,0.673,0.841,-4.968,0.0591,0.599,0.0,0.723,0.663,162.961
538,0.538,0.651,-5.805,0.0336,0.801,0.0,0.948,0.544,148.03
539,0.61,0.991,-7.287,0.087,0.0527,0.00572,0.161,0.769,200.024
540,0.646,0.784,-11.487,0.0358,0.000112,0.000613,0.142,0.901,121.928
541,0.656,0.936,-4.428,0.066,0.00217,0.502,0.242,0.835,132.894
542,0.575,0.611,-14.027,0.0466,0.226,1.9e-06,0.0832,0.876,106.701
543,0.739,0.937,-4.271,0.128,0.0768,0.0,0.191,0.91,130.026
544,0.876,0.7,-9.364,0.0718,0.00753,0.0,0.0586,0.899,127.947
545,0.625,0.807,-5.901,0.0343,0.512,0.0,0.4,0.865,104.97
546,0.722,0.846,-8.2,0.0696,0.12,0.00131,0.316,0.919,130.09
547,0.712,0.572,-10.326,0.0401,0.685,0.0,0.0881,0.823,116.013
548,0.507,0.742,-9.249,0.0599,0.0516,0.0926,0.0403,0.881,86.746
549,0.702,0.658,-11.973,0.0717,0.00968,2.87e-05,0.0739,0.811,119.861
550,0.482,0.915,-5.749,0.0463,0.00911,0.0,0.0915,0.907,178.022
551,0.664,0.34,-12.393,0.0379,0.484,0.00597,0.105,0.323,161.58
552,0.673,0.262,-13.522,0.0297,0.663,6.54e-06,0.113,0.513,131.775
553,0.677,0.619,-11.585,0.0412,0.000647,0.845,0.0903,0.535,120.017
554,0.683,0.97,-6.724,0.0479,0.000659,0.34,0.243,0.898,124.965
555,0.578,0.851,-7.528,0.0698,0.144,0.0,0.365,0.603,130.101
556,0.843,0.877,-5.336,0.159,0.0395,0.0,0.335,0.92,127.958
557,0.681,0.821,-7.274,0.0451,0.0889,9.33e-06,0.483,0.818,95.997
558,0.718,0.623,-10.679,0.0265,0.383,0.0215,0.116,0.437,99.998
559,0.759,0.53,-12.603,0.099,0.257,0.0,0.336,0.615,93.62
560,0.718,0.892,-9.243,0.0368,0.0621,3.97e-06,0.319,0.889,130.001
561,0.675,0.537,-11.429,0.0637,0.0116,1.38e-06,0.125,0.8,117.669
562,0.656,0.855,-4.786,0.0566,0.239,0.0328,0.414,0.97,136.993
563,0.81,0.833,-4.398,0.138,0.471,0.0,0.0872,0.713,96.022
564,0.846,0.761,-6.977,0.126,0.00244,0.411,0.0739,0.812,124.994
565,0.847,0.872,-5.781,0.0559,0.028,0.0,0.358,0.845,138.04
566,0.776,0.632,-9.741,0.125,0.6,0.108,0.325,0.697,101.007
567,0.688,0.558,-10.979,0.0311,0.113,0.0197,0.269,0.329,113.308
568,0.633,0.4,-12.776,0.0374,0.794,0.911,0.0801,0.741,137.074
569,0.712,0.668,-8.277,0.04,0.439,0.0127,0.115,0.77,95.013
570,0.584,0.537,-12.783,0.0355,0.862,0.0191,0.174,0.913,112.504
571,0.47,0.752,-9.283,0.0304,0.0189,0.00999,0.301,0.885,158.285
572,0.813,0.897,-8.329,0.0965,0.14,0.0,0.185,0.89,134.053
573,0.657,0.958,-6.933,0.0619,0.203,0.00303,0.0959,0.803,125.007
574,0.763,0.819,-6.453,0.0688,0.0246,0.000238,0.312,0.675,126.207
575,0.803,0.635,-7.731,0.0457,0.0672,0.0,0.0259,0.645,115.008
576,0.9,0.541,-10.008,0.0554,0.0017,0.633,0.0704,0.626,125.006
577,0.844,0.709,-5.971,0.0384,0.189,1.52e-05,0.15,0.689,112.01
578,0.716,0.789,-8.131,0.0463,0.0045,7.77e-06,0.0585,0.763,102.982
579,0.644,0.736,-5.865,0.0476,0.109,0.0,0.335,0.766,193.993
580,0.745,0.662,-9.485,0.122,0.121,0.0,0.0352,0.898,99.985
581,0.857,0.888,-5.587,0.0914,0.233,0.00101,0.0625,0.964,96.984
582,0.633,0.562,-10.625,0.292,0.328,0.0,0.195,0.892,92.447
583,0.74,0.631,-10.811,0.0706,0.00294,2.28e-06,0.33,0.899,130.029
584,0.542,0.711,-7.8,0.0606,0.0577,2.23e-06,0.104,0.505,152.321
585,0.565,0.843,-7.668,0.0554,0.0728,0.0,0.981,0.452,126.049
586,0.684,0.448,-11.781,0.0412,0.183,0.0,0.275,0.796,88.652
587,0.661,0.716,-6.155,0.0344,0.137,0.0,0.226,0.337,104.052
588,0.809,0.511,-12.231,0.213,0.00307,2.52e-05,0.345,0.616,108.915
589,0.675,0.956,-4.195,0.0606,0.175,0.0,0.967,0.842,127.957
590,0.827,0.551,-5.745,0.0908,0.198,0.0,0.0916,0.608,143.843
591,0.729,0.697,-7.284,0.0353,0.342,0.0574,0.0647,0.747,111.998
592,0.556,0.74,-5.481,0.37,0.266,0.000124,0.147,0.327,73.494
593,0.886,0.583,-6.639,0.149,0.194,0.0,0.0922,0.883,103.006
594,0.818,0.859,-0.224,0.12,0.212,0.000737,0.0453,0.83,86.483
595,0.834,0.751,-0.787,0.117,0.447,0.0,0.112,0.697,129.935
596,0.714,0.479,-5.313,0.0566,0.732,0.0,0.117,0.553,143.956
597,0.658,0.572,-7.527,0.0304,0.214,0.0,0.125,0.741,92.011
598,0.641,0.623,-5.641,0.0256,0.12,0.0,0.104,0.65,97.532
599,0.803,0.328,-13.111,0.202,0.838,0.0,0.572,0.288,133.956
600,0.798,0.418,-10.655,0.0375,0.705,7.84e-05,0.0834,0.373,124.943
601,0.9,0.783,-5.458,0.3,0.289,0.0,0.182,0.815,98.063
602,0.777,0.659,-5.908,0.0309,0.115,0.0,0.0624,0.465,125.078
603,0.746,0.597,-5.642,0.0535,0.194,0.0,0.265,0.768,98.102
604,0.699,0.531,-5.714,0.0889,0.107,0.0,0.568,0.701,127.967
605,0.965,0.811,-1.756,0.134,0.314,0.000148,0.187,0.161,130.015
606,0.482,0.735,-4.566,0.134,0.227,0.0,0.72,0.406,140.532
607,0.632,0.95,-2.85,0.111,0.482,0.0,0.84,0.596,154.006
608,0.667,0.669,-4.531,0.165,0.0173,0.0,0.0737,0.939,172.019
609,0.58,0.768,-3.483,0.0382,0.485,0.0,0.452,0.675,134.96
610,0.661,0.918,-2.359,0.0686,0.0291,0.0,0.777,0.736,100.048
611,0.645,0.806,-4.543,0.0844,0.386,0.0,0.118,0.904,189.887
612,0.43,0.919,-3.744,0.145,0.699,0.0,0.692,0.602,170.007
613,0.676,0.935,-4.487,0.113,0.178,0.0,0.839,0.593,102.075
614,0.896,0.847,-4.005,0.0414,0.18,0.019,0.0679,0.805,104.996
615,0.405,0.675,-5.055,0.0582,0.587,0.0,0.122,0.593,149.945
616,0.825,0.647,-8.052,0.0936,0.182,1.3e-06,0.114,0.672,129.995
617,0.743,0.515,-6.038,0.0319,0.21,0.0,0.137,0.396,89.98
618,0.895,0.805,-4.336,0.0682,0.124,0.0,0.0467,0.962,120.007
619,0.843,0.569,-10.713,0.278,0.288,8.83e-05,0.0643,0.947,95.075
620,0.532,0.8,-2.503,0.0749,0.612,0.0,0.0853,0.749,161.767
621,0.782,0.919,-3.771,0.115,0.274,3.09e-06,0.0521,0.691,132.99
622,0.752,0.678,-6.261,0.123,0.048,0.0,0.0971,0.689,159.97
623,0.905,0.808,-4.51,0.0826,0.152,1.71e-06,0.134,0.931,132.026
624,0.581,0.873,-6.527,0.155,0.0923,0.0,0.819,0.59,81.067
625,0.644,0.898,-0.109,0.289,0.358,5.28e-05,0.159,0.541,132.028
626,0.817,0.593,-5.858,0.341,0.25,0.0,0.0455,0.711,130.144
627,0.75,0.935,-2.697,0.113,0.155,0.0,0.328,0.798,94.976
628,0.571,0.911,-3.298,0.181,0.708,0.0,0.821,0.63,169.985
629,0.621,0.481,-5.082,0.397,0.584,0.0,0.106,0.37,172.397
630,0.859,0.579,-4.386,0.198,0.15,0.0,0.0781,0.666,94.973
631,0.567,0.794,-4.36,0.244,0.289,0.0,0.129,0.831,129.995
632,0.525,0.945,-4.208,0.154,0.628,6.42e-05,0.491,0.55,166.151
633,0.508,0.761,-7.543,0.0447,0.677,1.22e-05,0.0702,0.595,180.177
634,0.682,0.724,-4.449,0.101,0.0508,1.37e-06,0.0795,0.422,194.026
635,0.863,0.592,-11.527,0.0693,0.604,0.0,0.073,0.965,129.997
636,0.805,0.91,-2.12,0.0694,0.289,2.05e-05,0.268,0.946,130.023
637,0.883,0.867,-2.348,0.0733,0.37,0.0,0.234,0.962,137.941
638,0.615,0.743,-2.878,0.03,0.59,0.000155,0.348,0.483,143.972
639,0.762,0.437,-5.581,0.0568,0.252,2.86e-06,0.0901,0.217,106.965
640,0.653,0.822,-4.857,0.033,0.00021,0.0047,0.0838,0.762,117.949
641,0.486,0.652,-7.226,0.052,0.408,6.63e-05,0.077,0.391,113.055
642,0.532,0.783,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08
643,0.829,0.51,-9.334,0.0369,0.00821,0.0014,0.0829,0.45,119.993
644,0.799,0.586,-6.735,0.0377,0.162,2.03e-06,0.193,0.549,120.97
645,0.545,0.78,-4.867,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014
646,0.707,0.924,-2.842,0.031,0.000972,0.00703,0.204,0.919,127.937
647,0.572,0.824,-7.772,0.528,0.00131,0.0563,0.341,0.428,128.075
648,0.63,0.848,-4.592,0.0428,0.0834,4.34e-06,0.205,0.551,124.987
649,0.612,0.84,-3.145,0.0509,0.112,0.0,0.116,0.438,129.042
650,0.503,0.727,-5.456,0.167,0.0159,9.45e-05,0.0895,0.521,121.985
651,0.691,0.921,-1.702,0.0533,0.173,0.0,0.331,0.8,130.072
652,0.932,0.35,-12.608,0.387,0.00257,0.000551,0.77,0.5,111.005
653,0.706,0.89,-4.444,0.0688,0.0588,0.00286,0.306,0.684,128.011
654,0.394,0.581,-5.489,0.0397,0.318,0.0,0.112,0.0992,100.092
655,0.592,0.865,-5.426,0.0494,0.00923,0.0,0.12,0.511,127.877
656,0.608,0.614,-3.727,0.0285,0.227,4.06e-06,0.157,0.402,127.884
657,0.245,0.705,-6.932,0.0628,0.0252,0.00132,0.043,0.07,127.916
658,0.645,0.891,-2.505,0.0387,0.0932,3.88e-06,0.379,0.568,124.915
659,0.425,0.632,-7.615,0.0282,0.0212,0.0,0.253,0.354,90.993
660,0.546,0.64,-6.869,0.785,0.242,0.0,0.106,0.934,199.984
661,0.829,0.564,-8.034,0.0362,0.00361,0.0328,0.0919,0.881,124.979
662,0.614,0.972,-3.927,0.088,0.00125,0.0186,0.328,0.411,127.966
663,0.702,0.84,-3.38,0.0679,0.00678,0.692,0.0342,0.699,128.017
664,0.585,0.898,-5.449,0.0534,0.000324,0.768,0.17,0.071,128.01
665,0.616,0.869,-3.911,0.0327,0.0283,0.0,0.064,0.473,127.966
666,0.523,0.78,-3.378,0.0748,0.0376,0.0,0.0751,0.187,128.003
667,0.631,0.939,-4.21,0.0363,0.000351,0.747,0.955,0.452,127.992
668,0.567,0.917,-2.13,0.0342,0.0332,0.0,0.141,0.317,127.998
669,0.587,0.903,-8.045,0.0611,0.00874,0.206,0.102,0.224,135.995
670,0.659,0.983,-4.065,0.151,0.00222,2.11e-06,0.162,0.118,127.949
671,0.347,0.772,-4.359,0.0549,0.0597,0.0333,0.115,0.035,192.118
672,0.544,0.915,-3.405,0.0841,0.129,0.000914,0.115,0.51,126.094
673,0.584,0.735,-3.215,0.0481,0.0495,4.03e-05,0.141,0.557,127.009
674,0.714,0.905,-2.663,0.0289,0.00855,2.55e-05,0.146,0.838,125.927
675,0.673,0.853,-6.451,0.038,0.00171,0.724,0.39,0.0382,128.015
676,0.565,0.795,-7.298,0.031,0.107,4.76e-06,0.098,0.0765,129.86
677,0.743,0.962,-3.205,0.0629,0.00445,0.613,0.352,0.643,127.99
678,0.523,0.782,-4.846,0.041,0.219,1.03e-05,0.133,0.164,125.998
